Time_s,Truth_kph,RawMT_kph,RawValid,Method,Kalman_kph,KalmanAccel_kph_s
14.908,3.50578982812946,NaN,0,T,0,-0.490745477174315
14.909,3.50037343174393,NaN,0,T,0,-0.490745477174315
14.91,3.49495439729709,0,1,T,0,-0.490674291362134
14.911,3.48953275223929,NaN,0,T,0,-0.490674291362134
14.912,3.48410852407138,NaN,0,T,0,-0.490674291362134
14.913,3.47868174034422,NaN,0,T,0,-0.490674291362134
14.914,3.47325242865806,NaN,0,T,0,-0.490674291362134
14.915,3.46782061666205,NaN,0,T,0,-0.490674291362134
14.916,3.46238633205376,NaN,0,T,0,-0.490674291362134
14.917,3.45694960257853,NaN,0,T,0,-0.490674291362134
14.918,3.45151045602902,NaN,0,T,0,-0.490674291362134
14.919,3.44606892024466,NaN,0,T,0,-0.490674291362134
14.92,3.44062502311108,0,1,T,0,-0.490603115885113
14.921,3.43517879255959,NaN,0,T,0,-0.490603115885113
14.922,3.42973025656665,NaN,0,T,0,-0.490603115885113
14.923,3.42427944315331,NaN,0,T,0,-0.490603115885113
14.924,3.41882638038468,NaN,0,T,0,-0.490603115885113
14.925,3.41337109636935,NaN,0,T,0,-0.490603115885113
14.926,3.40791361925894,NaN,0,T,0,-0.490603115885113
14.927,3.40245397724745,NaN,0,T,0,-0.490603115885113
14.928,3.39699219857075,NaN,0,T,0,-0.490603115885113
14.929,3.3915283115061,NaN,0,T,0,-0.490603115885113
14.93,3.38606234437147,0,1,T,0,-0.490531950741189
14.931,3.38059432552512,NaN,0,T,0,-0.490531950741189
14.932,3.375124283365,NaN,0,T,0,-0.490531950741189
14.933,3.36965224632817,NaN,0,T,0,-0.490531950741189
14.934,3.36417824289027,NaN,0,T,0,-0.490531950741189
14.935,3.35870230156504,NaN,0,T,0,-0.490531950741189
14.936,3.35322445090366,NaN,0,T,0,-0.490531950741189
14.937,3.34774471949424,NaN,0,T,0,-0.490531950741189
14.938,3.3422631359613,NaN,0,T,0,-0.490531950741189
14.939,3.33677972896517,NaN,0,T,0,-0.490531950741189
14.94,3.33129452720147,0,1,T,0,-0.490460795928315
14.941,3.3258075594005,NaN,0,T,0,-0.490460795928315
14.942,3.32031885432677,NaN,0,T,0,-0.490460795928315
14.943,3.31482844077838,NaN,0,T,0,-0.490460795928315
14.944,3.30933634758647,NaN,0,T,0,-0.490460795928315
14.945,3.30384260361467,NaN,0,T,0,-0.490460795928315
14.946,3.29834723775857,NaN,0,T,0,-0.490460795928315
14.947,3.29285027894509,NaN,0,T,0,-0.490460795928315
14.948,3.28735175613201,NaN,0,T,0,-0.490460795928315
14.949,3.28185169830735,NaN,0,T,0,-0.490460795928315
14.95,3.27635013448878,0,1,T,0,-0.490389651444458
14.951,3.27084709372319,NaN,0,T,0,-0.490389651444458
14.952,3.26534260508598,NaN,0,T,0,-0.490389651444458
14.953,3.25983669768054,NaN,0,T,0,-0.490389651444458
14.954,3.25432940063776,NaN,0,T,0,-0.490389651444458
14.955,3.2488207431154,NaN,0,T,0,-0.490389651444458
14.956,3.2433107542975,NaN,0,T,0,-0.490389651444458
14.957,3.23779946339388,NaN,0,T,0,-0.490389651444458
14.958,3.23228689963955,NaN,0,T,0,-0.490389651444458
14.959,3.22677309229415,NaN,0,T,0,-0.490389651444458
14.96,3.22125807064134,0,1,T,0,-0.490318517287609
14.961,3.21574186398833,NaN,0,T,0,-0.490318517287609
14.962,3.21022450166519,NaN,0,T,0,-0.490318517287609
14.963,3.20470601302437,NaN,0,T,0,-0.490318517287609
14.964,3.19918642744014,NaN,0,T,0,-0.490318517287609
14.965,3.19366577430794,NaN,0,T,0,-0.490318517287609
14.966,3.18814408304388,NaN,0,T,0,-0.490318517287609
14.967,3.18262138308417,NaN,0,T,0,-0.490318517287609
14.968,3.17709770388451,NaN,0,T,0,-0.490318517287609
14.969,3.17157307491953,NaN,0,T,0,-0.490318517287609
14.97,3.16604752568229,0,1,T,0,-0.490247393455774
14.971,3.1605210856836,NaN,0,T,0,-0.490247393455774
14.972,3.15499378445151,NaN,0,T,0,-0.490247393455774
14.973,3.14946565153073,NaN,0,T,0,-0.490247393455774
14.974,3.14393671648208,NaN,0,T,0,-0.490247393455774
14.975,3.13840700888187,NaN,0,T,0,-0.490247393455774
14.976,3.13287655832136,NaN,0,T,0,-0.490247393455774
14.977,3.12734539440621,NaN,0,T,0,-0.490247393455774
14.978,3.12181354675584,NaN,0,T,0,-0.490247393455774
14.979,3.11628104500291,NaN,0,T,0,-0.490247393455774
14.98,3.11074791879276,0,1,T,0,-0.490176279946981
14.981,3.10521419778277,NaN,0,T,0,-0.490176279946981
14.982,3.09967991164183,NaN,0,T,0,-0.490176279946981
14.983,3.09414509004979,NaN,0,T,0,-0.490176279946981
14.984,3.08860976269686,NaN,0,T,0,-0.490176279946981
14.985,3.08307395928299,NaN,0,T,0,-0.490176279946981
14.986,3.07753770951736,NaN,0,T,0,-0.490176279946981
14.987,3.07200104311781,NaN,0,T,0,-0.490176279946981
14.988,3.06646398981022,NaN,0,T,0,-0.490176279946981
14.989,3.06092657932794,NaN,0,T,0,-0.490176279946981
14.99,3.05538884141125,0,1,T,0,-0.490105176759277
14.991,3.04985080580677,NaN,0,T,0,-0.490105176759277
14.992,3.04431250226683,NaN,0,T,0,-0.490105176759277
14.993,3.03877396054902,NaN,0,T,0,-0.490105176759277
14.994,3.03323521041547,NaN,0,T,0,-0.490105176759277
14.995,3.02769628163237,NaN,0,T,0,-0.490105176759277
14.996,3.02215720396938,NaN,0,T,0,-0.490105176759277
14.997,3.01661800719902,NaN,0,T,0,-0.490105176759277
14.998,3.01107872109609,NaN,0,T,0,-0.490105176759277
14.999,3.00553937543719,NaN,0,T,0,-0.490105176759277
15,3,0,1,T,0,-0.490034083890729
15.001,3.00146062456281,NaN,0,T,0,-0.490034083890729
15.002,3.0029212789039,NaN,0,T,0,-0.490034083890729
15.003,3.00438199280098,NaN,0,T,0,-0.490034083890729
15.004,3.00584279603061,NaN,0,T,0,-0.490034083890729
15.005,3.00730371836762,NaN,0,T,0,-0.490034083890729
15.006,3.00876478958453,NaN,0,T,0,-0.490034083890729
15.007,3.01022603945099,NaN,0,T,0,-0.490034083890729
15.008,3.01168749773317,NaN,0,T,0,-0.490034083890729
15.009,3.01314919419324,NaN,0,T,0,-0.490034083890729
15.01,3.01461115858875,0,1,T,0,-0.489963001339426
15.011,3.01607342067206,NaN,0,T,0,-0.489963001339426
15.012,3.01753601018978,NaN,0,T,0,-0.489963001339426
15.013,3.01899895688219,NaN,0,T,0,-0.489963001339426
15.014,3.02046229048264,NaN,0,T,0,-0.489963001339426
15.015,3.02192604071702,NaN,0,T,0,-0.489963001339426
15.016,3.02339023730314,NaN,0,T,0,-0.489963001339426
15.017,3.0248549099502,NaN,0,T,0,-0.489963001339426
15.018,3.02632008835817,NaN,0,T,0,-0.489963001339426
15.019,3.02778580221724,NaN,0,T,0,-0.489963001339426
15.02,3.02925208120724,0,1,T,0,-0.489891929103476
15.021,3.03071895499708,NaN,0,T,0,-0.489891929103476
15.022,3.03218645324416,NaN,0,T,0,-0.489891929103476
15.023,3.03365460559379,NaN,0,T,0,-0.489891929103476
15.024,3.03512344167864,NaN,0,T,0,-0.489891929103476
15.025,3.03659299111814,NaN,0,T,0,-0.489891929103476
15.026,3.03806328351792,NaN,0,T,0,-0.489891929103476
15.027,3.03953434846927,NaN,0,T,0,-0.489891929103476
15.028,3.04100621554849,NaN,0,T,0,-0.489891929103476
15.029,3.0424789143164,NaN,0,T,0,-0.489891929103476
15.03,3.0439524743177,0,1,T,0,-0.489820867181008
15.031,3.04542692508046,NaN,0,T,0,-0.489820867181008
15.032,3.04690229611549,NaN,0,T,0,-0.489820867181008
15.033,3.04837861691583,NaN,0,T,0,-0.489820867181008
15.034,3.04985591695612,NaN,0,T,0,-0.489820867181008
15.035,3.05133422569207,NaN,0,T,0,-0.489820867181008
15.036,3.05281357255986,NaN,0,T,0,-0.489820867181008
15.037,3.05429398697563,NaN,0,T,0,-0.489820867181008
15.038,3.05577549833482,NaN,0,T,0,-0.489820867181008
15.039,3.05725813601167,NaN,0,T,0,-0.489820867181008
15.04,3.05874192935865,0,1,T,0,-0.489749815570171
15.041,3.06022690770585,NaN,0,T,0,-0.489749815570171
15.042,3.06171310036045,NaN,0,T,0,-0.489749815570171
15.043,3.06320053660612,NaN,0,T,0,-0.489749815570171
15.044,3.06468924570251,NaN,0,T,0,-0.489749815570171
15.045,3.0661792568846,NaN,0,T,0,-0.489749815570171
15.046,3.06767059936223,NaN,0,T,0,-0.489749815570171
15.047,3.06916330231946,NaN,0,T,0,-0.489749815570171
15.048,3.07065739491403,NaN,0,T,0,-0.489749815570171
15.049,3.0721529062768,NaN,0,T,0,-0.489749815570171
15.05,3.07364986551121,0,1,T,0,-0.489678774269134
15.051,3.07514830169266,NaN,0,T,0,-0.489678774269134
15.052,3.07664824386799,NaN,0,T,0,-0.489678774269134
15.053,3.07814972105491,NaN,0,T,0,-0.489678774269134
15.054,3.07965276224144,NaN,0,T,0,-0.489678774269134
15.055,3.08115739638533,NaN,0,T,0,-0.489678774269134
15.056,3.08266365241353,NaN,0,T,0,-0.489678774269134
15.057,3.08417155922162,NaN,0,T,0,-0.489678774269134
15.058,3.08568114567323,NaN,0,T,0,-0.489678774269134
15.059,3.0871924405995,NaN,0,T,0,-0.489678774269134
15.06,3.08870547279854,0,1,T,0,-0.489607743276087
15.061,3.09022027103483,NaN,0,T,0,-0.489607743276087
15.062,3.0917368640387,NaN,0,T,0,-0.489607743276087
15.063,3.09325528050575,NaN,0,T,0,-0.489607743276087
15.064,3.09477554909634,NaN,0,T,0,-0.489607743276087
15.065,3.09629769843496,NaN,0,T,0,-0.489607743276087
15.066,3.09782175710972,NaN,0,T,0,-0.489607743276087
15.067,3.09934775367184,NaN,0,T,0,-0.489607743276087
15.068,3.100875716635,NaN,0,T,0,-0.489607743276087
15.069,3.10240567447487,NaN,0,T,0,-0.489607743276087
15.07,3.10393765562853,0,1,T,0,-0.489536722589237
15.071,3.10547168849391,NaN,0,T,0,-0.489536722589237
15.072,3.10700780142925,NaN,0,T,0,-0.489536722589237
15.073,3.10854602275256,NaN,0,T,0,-0.489536722589237
15.074,3.11008638074106,NaN,0,T,0,-0.489536722589237
15.075,3.11162890363065,NaN,0,T,0,-0.489536722589237
15.076,3.11317361961533,NaN,0,T,0,-0.489536722589237
15.077,3.11472055684669,NaN,0,T,0,-0.489536722589237
15.078,3.11626974343334,NaN,0,T,0,-0.489536722589237
15.079,3.1178212074404,NaN,0,T,0,-0.489536722589237
15.08,3.11937497688892,0,1,T,0,-0.48946571220681
15.081,3.12093107975534,NaN,0,T,0,-0.48946571220681
15.082,3.12248954397098,NaN,0,T,0,-0.48946571220681
15.083,3.12405039742148,NaN,0,T,0,-0.48946571220681
15.084,3.12561366794624,NaN,0,T,0,-0.48946571220681
15.085,3.12717938333794,NaN,0,T,0,-0.48946571220681
15.086,3.12874757134195,NaN,0,T,0,-0.48946571220681
15.087,3.13031825965578,NaN,0,T,0,-0.48946571220681
15.088,3.13189147592861,NaN,0,T,0,-0.48946571220681
15.089,3.13346724776071,NaN,0,T,0,-0.48946571220681
15.09,3.13504560270291,0,1,T,0,-0.489394712127053
15.091,3.13662656825607,NaN,0,T,0,-0.489394712127053
15.092,3.13821017187055,NaN,0,T,0,-0.489394712127053
15.093,3.13979644094567,NaN,0,T,0,-0.489394712127053
15.094,3.1413854028292,NaN,0,T,0,-0.489394712127053
15.095,3.14297708481683,NaN,0,T,0,-0.489394712127053
15.096,3.14457151415161,NaN,0,T,0,-0.489394712127053
15.097,3.14616871802345,NaN,0,T,0,-0.489394712127053
15.098,3.14776872356859,NaN,0,T,0,-0.489394712127053
15.099,3.14937155786907,NaN,0,T,0,-0.489394712127053
15.1,3.15097724795223,0,1,T,0,-0.489323722348227
15.101,3.15258582079012,NaN,0,T,0,-0.489323722348227
15.102,3.15419730329909,NaN,0,T,0,-0.489323722348227
15.103,3.15581172233914,NaN,0,T,0,-0.489323722348227
15.104,3.15742910471351,NaN,0,T,0,-0.489323722348227
15.105,3.15904947716809,NaN,0,T,0,-0.489323722348227
15.106,3.16067286639094,NaN,0,T,0,-0.489323722348227
15.107,3.16229929901176,NaN,0,T,0,-0.489323722348227
15.108,3.16392880160139,NaN,0,T,0,-0.489323722348227
15.109,3.16556140067125,NaN,0,T,0,-0.489323722348227
15.11,3.16719712267289,0,1,T,0,-0.489252742868613
15.111,3.16883599399744,NaN,0,T,0,-0.489252742868613
15.112,3.17047804097513,NaN,0,T,0,-0.489252742868613
15.113,3.1721232898747,NaN,0,T,0,-0.489252742868613
15.114,3.17377176690302,NaN,0,T,0,-0.489252742868613
15.115,3.17542349820446,NaN,0,T,0,-0.489252742868613
15.116,3.17707850986047,NaN,0,T,0,-0.489252742868613
15.117,3.17873682788904,NaN,0,T,0,-0.489252742868613
15.118,3.18039847824418,NaN,0,T,0,-0.489252742868613
15.119,3.18206348681546,NaN,0,T,0,-0.489252742868613
15.12,3.18373187942748,0,1,T,0,-0.489181773686507
15.121,3.18540368183938,NaN,0,T,0,-0.489181773686507
15.122,3.18707891974433,NaN,0,T,0,-0.489181773686507
15.123,3.18875761876905,NaN,0,T,0,-0.489181773686507
15.124,3.19043980447331,NaN,0,T,0,-0.489181773686507
15.125,3.19212550234942,NaN,0,T,0,-0.489181773686507
15.126,3.19381473782177,NaN,0,T,0,-0.489181773686507
15.127,3.19550753624629,NaN,0,T,0,-0.489181773686507
15.128,3.19720392291001,NaN,0,T,0,-0.489181773686507
15.129,3.19890392303054,NaN,0,T,0,-0.489181773686507
15.13,3.20060756175559,0,1,T,0,-0.48911081480022
15.131,3.20231486416248,NaN,0,T,0,-0.48911081480022
15.132,3.20402585525767,NaN,0,T,0,-0.48911081480022
15.133,3.20574055997623,NaN,0,T,0,-0.48911081480022
15.134,3.20745900318145,NaN,0,T,0,-0.48911081480022
15.135,3.20918120966424,NaN,0,T,0,-0.48911081480022
15.136,3.21090720414276,NaN,0,T,0,-0.48911081480022
15.137,3.21263701126187,NaN,0,T,0,-0.48911081480022
15.138,3.21437065559268,NaN,0,T,0,-0.48911081480022
15.139,3.21610816163206,NaN,0,T,0,-0.48911081480022
15.14,3.21784955380221,0,1,T,0,-0.489039866208081
15.141,3.21959485645012,NaN,0,T,0,-0.489039866208081
15.142,3.22134409384716,NaN,0,T,0,-0.489039866208081
15.143,3.22309729018856,NaN,0,T,0,-0.489039866208081
15.144,3.224854469593,NaN,0,T,0,-0.489039866208081
15.145,3.22661565610208,NaN,0,T,0,-0.489039866208081
15.146,3.22838087367989,NaN,0,T,0,-0.489039866208081
15.147,3.23015014621255,NaN,0,T,0,-0.489039866208081
15.148,3.23192349750774,NaN,0,T,0,-0.489039866208081
15.149,3.23370095129424,NaN,0,T,0,-0.489039866208081
15.15,3.23548253122146,0,1,T,0,-0.488968927908431
15.151,3.23726826085899,NaN,0,T,0,-0.488968927908431
15.152,3.23905816369616,NaN,0,T,0,-0.488968927908431
15.153,3.24085226314157,NaN,0,T,0,-0.488968927908431
15.154,3.24265058252263,NaN,0,T,0,-0.488968927908431
15.155,3.24445314508512,NaN,0,T,0,-0.488968927908431
15.156,3.24625997399275,NaN,0,T,0,-0.488968927908431
15.157,3.24807109232668,NaN,0,T,0,-0.488968927908431
15.158,3.24988652308511,NaN,0,T,0,-0.488968927908431
15.159,3.25170628918281,NaN,0,T,0,-0.488968927908431
15.16,3.2535304134507,0,1,T,0,-0.488897999899626
15.161,3.25535891863536,NaN,0,T,0,-0.488897999899626
15.162,3.25719182739868,NaN,0,T,0,-0.488897999899626
15.163,3.2590291623173,NaN,0,T,0,-0.488897999899626
15.164,3.26087094588229,NaN,0,T,0,-0.488897999899626
15.165,3.26271720049864,NaN,0,T,0,-0.488897999899626
15.166,3.26456794848485,NaN,0,T,0,-0.488897999899626
15.167,3.26642321207251,NaN,0,T,0,-0.488897999899626
15.168,3.26828301340584,NaN,0,T,0,-0.488897999899626
15.169,3.27014737454131,NaN,0,T,0,-0.488897999899626
15.17,3.27201631744715,0,1,T,0,-0.488827082180036
15.171,3.27388986400298,NaN,0,T,0,-0.488827082180036
15.172,3.27576803599936,NaN,0,T,0,-0.488827082180036
15.173,3.27765085513736,NaN,0,T,0,-0.488827082180036
15.174,3.27953834302818,NaN,0,T,0,-0.488827082180036
15.175,3.28143052119269,NaN,0,T,0,-0.488827082180036
15.176,3.28332741106103,NaN,0,T,0,-0.488827082180036
15.177,3.28522903397219,NaN,0,T,0,-0.488827082180036
15.178,3.28713541117361,NaN,0,T,0,-0.488827082180036
15.179,3.28904656382077,NaN,0,T,0,-0.488827082180036
15.18,3.29096251297675,0,1,T,0,-0.488756174748042
15.181,3.29288327961186,NaN,0,T,0,-0.488756174748042
15.182,3.29480888460322,NaN,0,T,0,-0.488756174748042
15.183,3.29673934873435,NaN,0,T,0,-0.488756174748042
15.184,3.29867469269476,NaN,0,T,0,-0.488756174748042
15.185,3.30061493707959,NaN,0,T,0,-0.488756174748042
15.186,3.30256010238915,NaN,0,T,0,-0.488756174748042
15.187,3.3045102090286,NaN,0,T,0,-0.488756174748042
15.188,3.30646527730748,NaN,0,T,0,-0.488756174748042
15.189,3.30842532743936,NaN,0,T,0,-0.488756174748042
15.19,3.31039037954144,0,1,T,0,-0.488685277602038
15.191,3.31236045363416,NaN,0,T,0,-0.488685277602038
15.192,3.31433556964081,NaN,0,T,0,-0.488685277602038
15.193,3.31631574738715,NaN,0,T,0,-0.488685277602038
15.194,3.31830100660103,NaN,0,T,0,-0.488685277602038
15.195,3.32029136691199,NaN,0,T,0,-0.488685277602038
15.196,3.32228684785088,NaN,0,T,0,-0.488685277602038
15.197,3.32428746884954,NaN,0,T,0,-0.488685277602038
15.198,3.32629324924034,NaN,0,T,0,-0.488685277602038
15.199,3.32830420825585,NaN,0,T,0,-0.488685277602038
15.2,3.33032036502847,0,1,T,0,-0.488614390740429
15.201,3.33234173859006,NaN,0,T,0,-0.488614390740429
15.202,3.33436834787154,NaN,0,T,0,-0.488614390740429
15.203,3.33640021170257,NaN,0,T,0,-0.488614390740429
15.204,3.33843734881116,NaN,0,T,0,-0.488614390740429
15.205,3.34047977782331,NaN,0,T,0,-0.488614390740429
15.206,3.34252751726264,NaN,0,T,0,-0.488614390740429
15.207,3.34458058555005,NaN,0,T,0,-0.488614390740429
15.208,3.34663900100338,NaN,0,T,0,-0.488614390740429
15.209,3.348702781837,NaN,0,T,0,-0.488614390740429
15.21,3.3507719461615,0,1,T,0,-0.488543514161629
15.211,3.35284651198334,NaN,0,T,0,-0.488543514161629
15.212,3.35492649720446,NaN,0,T,0,-0.488543514161629
15.213,3.35701191962201,NaN,0,T,0,-0.488543514161629
15.214,3.35910279692794,NaN,0,T,0,-0.488543514161629
15.215,3.36119914670867,NaN,0,T,0,-0.488543514161629
15.216,3.36330098644476,NaN,0,T,0,-0.488543514161629
15.217,3.36540833351059,NaN,0,T,0,-0.488543514161629
15.218,3.36752120517397,NaN,0,T,0,-0.488543514161629
15.219,3.36963961859587,NaN,0,T,0,-0.488543514161629
15.22,3.37176359083005,0,1,T,0,-0.488472647864066
15.221,3.37389313882273,NaN,0,T,0,-0.488472647864066
15.222,3.37602827941229,NaN,0,T,0,-0.488472647864066
15.223,3.37816902932889,NaN,0,T,0,-0.488472647864066
15.224,3.38031540519422,NaN,0,T,0,-0.488472647864066
15.225,3.3824674235211,NaN,0,T,0,-0.488472647864066
15.226,3.38462510071325,NaN,0,T,0,-0.488472647864066
15.227,3.38678845306487,NaN,0,T,0,-0.488472647864066
15.228,3.38895749676041,NaN,0,T,0,-0.488472647864066
15.229,3.39113224787421,NaN,0,T,0,-0.488472647864066
15.23,3.39331272237022,0,1,T,0,-0.488401791846172
15.231,3.39549893610166,NaN,0,T,0,-0.488401791846172
15.232,3.39769090481072,NaN,0,T,0,-0.488401791846172
15.233,3.39988864412829,5.45784248797179,1,T,0.279249287197318,0.275312389542745
15.234,3.40209216957362,NaN,0,T,0.27952459958686,0.275312389542745
15.235,3.404301496554,NaN,0,T,0.279799911976403,0.275312389542745
15.236,3.40651664036455,NaN,0,T,0.280075224365945,0.275312389542745
15.237,3.40873761618783,NaN,0,T,0.280350536755488,0.275312389542745
15.238,3.41096443909357,NaN,0,T,0.280625849145031,0.275312389542745
15.239,3.41319712403844,NaN,0,T,0.280901161534574,0.275312389542745
15.24,3.41543568586567,NaN,0,T,0.281176473924117,0.275312389542745
15.241,3.41768013930481,NaN,0,T,0.281451786313659,0.275312389542745
15.242,3.41993049897147,NaN,0,T,0.281727098703202,0.275312389542745
15.243,3.42218677936698,NaN,0,T,0.282002411092745,0.275312389542745
15.244,3.42444899487814,NaN,0,T,0.282277723482288,0.275312389542745
15.245,3.42671715977695,NaN,0,T,0.28255303587183,0.275312389542745
15.246,3.42899128822031,NaN,0,T,0.282828348261373,0.275312389542745
15.247,3.43127139424977,NaN,0,T,0.283103660650916,0.275312389542745
15.248,3.43355749179123,NaN,0,T,0.283378973040458,0.275312389542745
15.249,3.43584959465472,NaN,0,T,0.283654285430002,0.275312389542745
15.25,3.43814771653407,0,1,T,0.268811909311999,0.23400901470064
15.251,3.44045187100669,NaN,0,T,0.2690459183267,0.23400901470064
15.252,3.44276207153328,NaN,0,T,0.2692799273414,0.23400901470064
15.253,3.4450783314576,NaN,0,T,0.269513936356101,0.23400901470064
15.254,3.44740066400619,NaN,0,T,0.269747945370802,0.23400901470064
15.255,3.44972908228811,NaN,0,T,0.269981954385502,0.23400901470064
15.256,3.45206359929471,NaN,0,T,0.270215963400203,0.23400901470064
15.257,3.45440422789934,NaN,0,T,0.270449972414904,0.23400901470064
15.258,3.45675098085714,NaN,0,T,0.270683981429604,0.23400901470064
15.259,3.4591038708048,NaN,0,T,0.270917990444305,0.23400901470064
15.26,3.46146291026025,0,1,T,0.256715520704861,0.194570828255008
15.261,3.46382811162249,NaN,0,T,0.256910091533116,0.194570828255008
15.262,3.46619948717132,NaN,0,T,0.257104662361371,0.194570828255008
15.263,3.46857704906709,NaN,0,T,0.257299233189626,0.194570828255008
15.264,3.47096080935049,NaN,0,T,0.257493804017881,0.194570828255008
15.265,3.4733507799423,NaN,0,T,0.257688374846136,0.194570828255008
15.266,3.47574697264318,NaN,0,T,0.257882945674391,0.194570828255008
15.267,3.47814939913341,NaN,0,T,0.258077516502646,0.194570828255008
15.268,3.48055807097268,NaN,0,T,0.258272087330901,0.194570828255008
15.269,3.48297299959988,NaN,0,T,0.258466658159156,0.194570828255008
15.27,3.48539419633287,0,1,T,0.244890633952594,0.156955354215664
15.271,3.48782167236823,NaN,0,T,0.24504758930681,0.156955354215664
15.272,3.49025543878111,NaN,0,T,0.245204544661026,0.156955354215664
15.273,3.49269550652494,NaN,0,T,0.245361500015241,0.156955354215664
15.274,3.49514188643127,NaN,0,T,0.245518455369457,0.156955354215664
15.275,3.49759458920955,NaN,0,T,0.245675410723673,0.156955354215664
15.276,3.50005362544691,NaN,0,T,0.245832366077888,0.156955354215664
15.277,3.50251900560797,NaN,0,T,0.245989321432104,0.156955354215664
15.278,3.50499074003462,NaN,0,T,0.24614627678632,0.156955354215664
15.279,3.50746883894584,NaN,0,T,0.246303232140535,0.156955354215664
15.28,3.5099533124375,0,1,T,0.233339989264247,0.121119726030556
15.281,3.51244417048213,NaN,0,T,0.233461108990278,0.121119726030556
15.282,3.51494142292878,NaN,0,T,0.233582228716309,0.121119726030556
15.283,3.5174450795028,NaN,0,T,0.233703348442339,0.121119726030556
15.284,3.51995514980565,NaN,0,T,0.23382446816837,0.121119726030556
15.285,3.52247164331473,NaN,0,T,0.2339455878944,0.121119726030556
15.286,3.52499456938317,NaN,0,T,0.234066707620431,0.121119726030556
15.287,3.52752393723967,NaN,0,T,0.234187827346461,0.121119726030556
15.288,3.53005975598834,NaN,0,T,0.234308947072492,0.121119726030556
15.289,3.53260203460847,NaN,0,T,0.234430066798522,0.121119726030556
15.29,3.53515078195441,0,1,T,0.222065770305722,0.0870207755259266
15.291,3.53770600675537,NaN,0,T,0.222152791081248,0.0870207755259266
15.292,3.54026771761525,NaN,0,T,0.222239811856774,0.0870207755259266
15.293,3.54283592301249,NaN,0,T,0.2223268326323,0.0870207755259266
15.294,3.54541063129991,NaN,0,T,0.222413853407826,0.0870207755259266
15.295,3.54799185070449,NaN,0,T,0.222500874183352,0.0870207755259266
15.296,3.55057958932731,NaN,0,T,0.222587894958878,0.0870207755259266
15.297,3.55317385514331,NaN,0,T,0.222674915734404,0.0870207755259266
15.298,3.55577465600118,NaN,0,T,0.22276193650993,0.0870207755259266
15.299,3.55838199962316,NaN,0,T,0.222848957285456,0.0870207755259266
15.3,3.56099589360498,0,1,T,0.211069632428497,0.0546151167115137
15.301,3.56361634541561,NaN,0,T,0.211124247545208,0.0546151167115137
15.302,3.56624336239717,NaN,0,T,0.21117886266192,0.0546151167115137
15.303,3.56887695176481,NaN,0,T,0.211233477778631,0.0546151167115137
15.304,3.57151712060652,NaN,0,T,0.211288092895343,0.0546151167115137
15.305,3.574163875883,NaN,0,T,0.211342708012054,0.0546151167115137
15.306,3.57681722442757,NaN,0,T,0.211397323128766,0.0546151167115137
15.307,3.57947717294599,NaN,0,T,0.211451938245478,0.0546151167115137
15.308,3.58214372801634,NaN,0,T,0.211506553362189,0.0546151167115137
15.309,3.58481689608891,NaN,0,T,0.2115611684789,0.0546151167115137
15.31,3.58749668348609,0,1,T,0.200352730032205,0.0238592246633071
15.311,3.59018309640216,NaN,0,T,0.200376589256868,0.0238592246633071
15.312,3.5928761409033,NaN,0,T,0.200400448481531,0.0238592246633071
15.313,3.59557582292737,NaN,0,T,0.200424307706195,0.0238592246633071
15.314,3.59828214828384,NaN,0,T,0.200448166930858,0.0238592246633071
15.315,3.60099512265367,NaN,0,T,0.200472026155521,0.0238592246633071
15.316,3.60371475158918,NaN,0,T,0.200495885380185,0.0238592246633071
15.317,3.60644104051401,NaN,0,T,0.200519744604848,0.0238592246633071
15.318,3.6091739947229,NaN,0,T,0.200543603829511,0.0238592246633071
15.319,3.61191361938171,NaN,0,T,0.200567463054174,0.0238592246633071
15.32,3.61465991952725,0,1,T,0.189915743066923,-0.00529049030741046
15.321,3.61741290006716,NaN,0,T,0.189910452576616,-0.00529049030741046
15.322,3.62017256577991,NaN,0,T,0.189905162086309,-0.00529049030741046
15.323,3.62293892131461,NaN,0,T,0.189899871596001,-0.00529049030741046
15.324,3.62571197119097,NaN,0,T,0.189894581105694,-0.00529049030741046
15.325,3.6284917197992,NaN,0,T,0.189889290615386,-0.00529049030741046
15.326,3.63127817139994,NaN,0,T,0.189884000125079,-0.00529049030741046
15.327,3.63407133012415,NaN,0,T,0.189878709634772,-0.00529049030741046
15.328,3.63687119997303,NaN,0,T,0.189873419144464,-0.00529049030741046
15.329,3.63967778481801,NaN,0,T,0.189868128654157,-0.00529049030741046
15.33,3.64249108840057,0,1,T,0.179758902683612,-0.0328776129947187
15.331,3.64531111433223,NaN,0,T,0.179726025070617,-0.0328776129947187
15.332,3.64813786609449,NaN,0,T,0.179693147457623,-0.0328776129947187
15.333,3.65097134703875,NaN,0,T,0.179660269844628,-0.0328776129947187
15.334,3.65381156038618,NaN,0,T,0.179627392231633,-0.0328776129947187
15.335,3.65665850922779,NaN,0,T,0.179594514618638,-0.0328776129947187
15.336,3.65951219652425,NaN,0,T,0.179561637005644,-0.0328776129947187
15.337,3.66237262510589,NaN,0,T,0.179528759392649,-0.0328776129947187
15.338,3.66523979767263,NaN,0,T,0.179495881779654,-0.0328776129947187
15.339,3.66811371679394,NaN,0,T,0.17946300416666,-0.0328776129947187
15.34,3.67099438490878,0,1,T,0.169882016043313,-0.0589456579497923
